end_lat,end_lon,end_node,start_lat,start_lon,start_node,street_name
38.8891286,-77.0410338,4015288120,38.8891237,-77.0409916,4015288121,
38.889127,-77.0410781,4015256617,38.8891286,-77.0410338,4015288120,
38.889661,-77.041093,4015256618,38.889127,-77.0410781,4015256617,
38.8898867,-77.0410993,4015288118,38.889661,-77.041093,4015256618,
38.8898829,-77.0411577,4015256614,38.8898867,-77.0410993,4015288118,
38.8898276,-77.04538,4015257311,38.8898829,-77.0411577,4015256614,
38.8897942,-77.0479349,4015169613,38.8898276,-77.04538,4015257311,
38.8897894,-77.0482721,4015169385,38.8897942,-77.0479349,4015169613,
38.8897889,-77.0484242,4015169601,38.8897894,-77.0482721,4015169385,
38.889788,-77.0485059,4015169614,38.8897889,-77.0484242,4015169601,
38.8897854,-77.0487504,4015169612,38.889788,-77.0485059,4015169614,
38.8897822,-77.0487857,4015169622,38.8897854,-77.0487504,4015169612,
38.8897765,-77.0488755,4015169610,38.8897822,-77.0487857,4015169622,
38.8898032,-77.0488935,4015169607,38.8897765,-77.0488755,4015169610,
38.8899208,-77.0489894,4015169604,38.8898032,-77.0488935,4015169607,
38.8899883,-77.0490576,4894487587,38.8899208,-77.0489894,4015169604,
38.8900587,-77.0491288,4015169605,38.8899883,-77.0490576,4894487587,
38.8901222,-77.0492149,4015169606,38.8900587,-77.0491288,4015169605,
38.8901711,-77.0492935,2178941399,38.8901222,-77.0492149,4015169606,
38.8902102,-77.0493804,3007114580,38.8901711,-77.0492935,2178941399,
38.8902414,-77.0494488,3007114622,38.8902102,-77.0493804,3007114580,
38.8902816,-77.049536,2178941404,38.8902414,-77.0494488,3007114622,
38.8903337,-77.0497344,2178941254,38.8902816,-77.049536,2178941404,
38.8903734,-77.0499785,2178941291,38.8903337,-77.0497344,2178941254,
38.8903767,-77.0501106,3007696264,38.8903734,-77.0499785,2178941291,
38.8903799,-77.0502342,3007696237,38.8903767,-77.0501106,3007696264,
38.8903801,-77.0503522,2178941575,38.8903799,-77.0502342,3007696237,
38.8903254,-77.0506383,2178941299,38.8903801,-77.0503522,2178941575,
38.8902581,-77.0508014,2178941262,38.8903254,-77.0506383,2178941299,
38.8903292,-77.0507704,641046593,38.8902581,-77.0508014,2178941262,
38.890407,-77.0507693,3007114741,38.8903292,-77.0507704,641046593,
38.8905012,-77.0507682,641046590,38.890407,-77.0507693,3007114741,
38.8905985,-77.050792,3007114551,38.8905012,-77.0507682,641046590,
38.890666,-77.0508306,641046588,38.8905985,-77.050792,3007114551,
38.8907456,-77.0509018,641046587,38.890666,-77.0508306,641046588,
38.8908038,-77.0509937,3007114549,38.8907456,-77.0509018,641046587,
38.8908478,-77.0510873,641046586,38.8908038,-77.0509937,3007114549,
38.8908866,-77.0512375,641046585,38.8908478,-77.0510873,641046586,
38.8908845,-77.0513897,3007114548,38.8908866,-77.0512375,641046585,
38.8908712,-77.0514676,641046583,38.8908845,-77.0513897,3007114548,
38.8908443,-77.0515996,3007114586,38.8908712,-77.0514676,641046583,
38.8908118,-77.0517002,262207880,38.8908443,-77.0515996,3007114586,
38.8907697,-77.051778,3007114555,38.8908118,-77.0517002,262207880,
38.8907034,-77.0518683,292088232,38.8907697,-77.051778,3007114555,
38.8906394,-77.0519573,3007114618,38.8907034,-77.0518683,292088232,
38.8904432,-77.0521462,49726250,38.8906394,-77.0519573,3007114618,
38.8905476,-77.0520979,641056158,38.8904432,-77.0521462,49726250,Ohio Drive Southwest
38.8907167,-77.0520228,641056165,38.8905476,-77.0520979,641056158,Ohio Drive Southwest
38.8876355,-77.0373943,49779429,38.8877213,-77.0377128,3003932685,Maine Avenue Southwest
38.8875896,-77.0372076,291014987,38.8876355,-77.0373943,49779429,Maine Avenue Southwest
38.8874695,-77.0367192,262209455,38.8875896,-77.0372076,291014987,Maine Avenue Southwest
38.8874139,-77.0364493,3004015083,38.8874695,-77.0367192,262209455,Maine Avenue Southwest
38.8873503,-77.0361762,262209456,38.8874139,-77.0364493,3004015083,Maine Avenue Southwest
38.8873055,-77.0360417,3004015106,38.8873503,-77.0361762,262209456,Maine Avenue Southwest
38.8872599,-77.0359028,3004015098,38.8873055,-77.0360417,3004015106,Maine Avenue Southwest
38.8872101,-77.0357869,3004015095,38.8872599,-77.0359028,3004015098,Maine Avenue Southwest
38.88715,-77.0356698,262209457,38.8872101,-77.0357869,3004015095,Maine Avenue Southwest
38.8869479,-77.0353481,641046365,38.88715,-77.0356698,262209457,Maine Avenue Southwest
38.8868642,-77.0352554,3004015107,38.8869479,-77.0353481,641046365,Maine Avenue Southwest
38.8867788,-77.0351609,3004015087,38.8868642,-77.0352554,3004015107,Maine Avenue Southwest
38.8866913,-77.0350851,3004015097,38.8867788,-77.0351609,3004015087,Maine Avenue Southwest
38.8865677,-77.0349839,292085965,38.8866913,-77.0350851,3004015097,Maine Avenue Southwest
38.8864928,-77.0349411,3004015102,38.8865677,-77.0349839,292085965,Maine Avenue Southwest
38.8863981,-77.034887,3004015100,38.8864928,-77.0349411,3004015102,Maine Avenue Southwest
38.8862896,-77.034825,3004015103,38.8863981,-77.034887,3004015100,Maine Avenue Southwest
38.8861876,-77.0347735,3004015093,38.8862896,-77.034825,3004015103,Maine Avenue Southwest
38.8860959,-77.0347344,262209458,38.8861876,-77.0347735,3004015093,Maine Avenue Southwest
38.8859874,-77.0346948,3004015096,38.8860959,-77.0347344,262209458,Maine Avenue Southwest
38.8858697,-77.0346519,3004015085,38.8859874,-77.0346948,3004015096,Maine Avenue Southwest
38.8857716,-77.0346093,3004015090,38.8858697,-77.0346519,3004015085,Maine Avenue Southwest
38.8856628,-77.034562,3004015104,38.8857716,-77.0346093,3004015090,Maine Avenue Southwest
38.8855594,-77.0345116,3004015091,38.8856628,-77.034562,3004015104,Maine Avenue Southwest
38.8854644,-77.0344588,262209459,38.8855594,-77.0345116,3004015091,Maine Avenue Southwest
38.8853662,-77.0344017,3004015108,38.8854644,-77.0344588,262209459,Maine Avenue Southwest
38.8852699,-77.0343414,3004015084,38.8853662,-77.0344017,3004015108,Maine Avenue Southwest
38.8851683,-77.0342726,3004015088,38.8852699,-77.0343414,3004015084,Maine Avenue Southwest
38.8850701,-77.0342046,3004015082,38.8851683,-77.0342726,3004015088,Maine Avenue Southwest
38.8849845,-77.0341281,262209460,38.8850701,-77.0342046,3004015082,Maine Avenue Southwest
38.8849447,-77.0340975,661597761,38.8849845,-77.0341281,262209460,Maine Avenue Southwest
38.8847984,-77.0339677,3004011933,38.8849447,-77.0340975,661597761,Maine Avenue Southwest
38.8847262,-77.0338936,3004033590,38.8847984,-77.0339677,3004011933,Maine Avenue Southwest
38.8846879,-77.0338543,3533318576,38.8847262,-77.0338936,3004033590,Maine Avenue Southwest
38.8845648,-77.0337279,3004033609,38.8846879,-77.0338543,3533318576,Maine Avenue Southwest
38.8844882,-77.0336467,262209461,38.8845648,-77.0337279,3004033609,Maine Avenue Southwest
38.8843595,-77.0334699,3004011935,38.8844882,-77.0336467,262209461,Maine Avenue Southwest
38.884314,-77.0333945,661597775,38.8843595,-77.0334699,3004011935,Maine Avenue Southwest
38.8840223,-77.032981,609358011,38.884314,-77.0333945,661597775,Maine Avenue Southwest
38.8840223,-77.032981,609358011,38.8838072,-77.0328851,4015527453,Ohio Drive Southwest
38.8837549,-77.0327729,4412505878,38.8838072,-77.0328851,4015527453,Maine Avenue Southwest
38.8835352,-77.0323305,520059507,38.8837549,-77.0327729,4412505878,Maine Avenue Southwest
38.8833685,-77.0319994,3000198076,38.8835352,-77.0323305,520059507,Maine Avenue Southwest
38.8833233,-77.0319249,3582191200,38.8833685,-77.0319994,3000198076,Maine Avenue Southwest
38.8832673,-77.0318324,3004033608,38.8833233,-77.0319249,3582191200,Maine Avenue Southwest
38.8828638,-77.0310795,49724179,38.8832673,-77.0318324,3004033608,Maine Avenue Southwest
38.8827409,-77.0308935,2994732982,38.8828638,-77.0310795,49724179,Maine Avenue Southwest
38.8826551,-77.0306993,2994732977,38.8827409,-77.0308935,2994732982,Maine Avenue Southwest
38.882578,-77.030531,49779641,38.8826551,-77.0306993,2994732977,Maine Avenue Southwest
38.882544,-77.030415,49779642,38.882578,-77.030531,49779641,Maine Avenue Southwest
38.882473,-77.030158,49779644,38.882544,-77.030415,49779642,Maine Avenue Southwest
38.882433,-77.030004,49779646,38.882473,-77.030158,49779644,Maine Avenue Southwest
38.882424,-77.029966,49779648,38.882433,-77.030004,49779646,Maine Avenue Southwest
38.8823961,-77.0298619,4630298923,38.882424,-77.029966,49779648,Maine Avenue Southwest
38.882246,-77.029301,49779650,38.8823961,-77.0298619,4630298923,Maine Avenue Southwest
38.882209,-77.029179,49779652,38.882246,-77.029301,49779650,Maine Avenue Southwest
38.8821911,-77.0291278,4630298922,38.882209,-77.029179,49779652,Maine Avenue Southwest
38.882167,-77.029059,49779653,38.8821911,-77.0291278,4630298922,Maine Avenue Southwest
38.88195,-77.028478,49779655,38.882167,-77.029059,49779653,Maine Avenue Southwest
38.881854,-77.028227,49779658,38.88195,-77.028478,49779655,Maine Avenue Southwest
38.8818286,-77.0281569,2994806601,38.881854,-77.028227,49779658,Maine Avenue Southwest
38.881809,-77.028103,49779659,38.8818286,-77.0281569,2994806601,Maine Avenue Southwest
38.881762,-77.02798,49779662,38.881809,-77.028103,49779659,Maine Avenue Southwest
38.881726,-77.02789,49779664,38.881762,-77.02798,49779662,Maine Avenue Southwest
38.8816191,-77.0276002,3000198068,38.881726,-77.02789,49779664,Maine Avenue Southwest
38.8815731,-77.0274826,49779667,38.8816191,-77.0276002,3000198068,Maine Avenue Southwest
38.8815275,-77.0273564,3000198077,38.8815731,-77.0274826,49779667,Maine Avenue Southwest
38.881472,-77.0272291,3000198042,38.8815275,-77.0273564,3000198077,Maine Avenue Southwest
38.8814177,-77.0271045,3000198079,38.881472,-77.0272291,3000198042,Maine Avenue Southwest
38.881374,-77.0269694,655661924,38.8814177,-77.0271045,3000198079,Maine Avenue Southwest
38.8812735,-77.026718,3001754955,38.881374,-77.0269694,655661924,Maine Avenue Southwest
38.881035,-77.0260649,655662493,38.8812735,-77.026718,3001754955,Maine Avenue Southwest
38.8809746,-77.0259148,3001754963,38.881035,-77.0260649,655662493,Maine Avenue Southwest
38.8809121,-77.0257903,3001754946,38.8809746,-77.0259148,3001754963,Maine Avenue Southwest
38.8806986,-77.0254894,655662495,38.8809121,-77.0257903,3001754946,Maine Avenue Southwest
38.8803532,-77.025067,3000233163,38.8806986,-77.0254894,655662495,Maine Avenue Southwest
38.8803349,-77.0250362,2994970596,38.8803532,-77.025067,3000233163,Maine Avenue Southwest
38.8802556,-77.0249353,3000233170,38.8803349,-77.0250362,2994970596,Maine Avenue Southwest
38.8801561,-77.0248082,3000233143,38.8802556,-77.0249353,3000233170,Maine Avenue Southwest
38.8798238,-77.0243501,655662497,38.8801561,-77.0248082,3000233143,Maine Avenue Southwest
38.8790415,-77.0233672,655662498,38.8798238,-77.0243501,655662497,Maine Avenue Southwest
38.8788795,-77.0231828,3000324007,38.8790415,-77.0233672,655662498,Maine Avenue Southwest
38.8786839,-77.0229405,3000324024,38.8788795,-77.0231828,3000324007,Maine Avenue Southwest
38.8786195,-77.0228503,3000324160,38.8786839,-77.0229405,3000324024,Maine Avenue Southwest
38.878542,-77.0227589,3000324140,38.8786195,-77.0228503,3000324160,Maine Avenue Southwest
38.878389,-77.0225666,3000324133,38.878542,-77.0227589,3000324140,Maine Avenue Southwest
38.878024,-77.0220782,655662499,38.878389,-77.0225666,3000324133,Maine Avenue Southwest
38.8776377,-77.0215981,655662500,38.878024,-77.0220782,655662499,Maine Avenue Southwest
38.8773107,-77.0212955,655662501,38.8776377,-77.0215981,655662500,Maine Avenue Southwest
38.877231,-77.0212191,655662190,38.8773107,-77.0212955,655662501,Maine Avenue Southwest
38.8771355,-77.0211337,3006142365,38.877231,-77.0212191,655662190,Maine Avenue Southwest
38.8770437,-77.0210516,3006142418,38.8771355,-77.0211337,3006142365,Maine Avenue Southwest
38.8769695,-77.0209853,655662502,38.8770437,-77.0210516,3006142418,Maine Avenue Southwest
38.8768743,-77.0208936,3006142387,38.8769695,-77.0209853,655662502,Maine Avenue Southwest
38.8767854,-77.020808,655662503,38.8768743,-77.0208936,3006142387,Maine Avenue Southwest
38.8766873,-77.0206965,3006142416,38.8767854,-77.020808,655662503,Maine Avenue Southwest
38.8766197,-77.020614,655662504,38.8766873,-77.0206965,3006142416,Maine Avenue Southwest
38.876532,-77.0204675,655662505,38.8766197,-77.020614,655662504,Maine Avenue Southwest
38.8764586,-77.0202717,655662506,38.876532,-77.0204675,655662505,Maine Avenue Southwest
38.8764053,-77.0200166,655662507,38.8764586,-77.0202717,655662506,Maine Avenue Southwest
38.8764009,-77.0199946,4412535655,38.8764053,-77.0200166,655662507,Maine Avenue Southwest
38.8763769,-77.0198734,655662485,38.8764009,-77.0199946,4412535655,Maine Avenue Southwest
38.8763789,-77.0152048,655662478,38.8763959,-77.0138956,655662484,M Street Southwest
38.8763771,-77.0158431,4630298927,38.8763789,-77.0152048,655662478,M Street Southwest
38.8763721,-77.0175721,49777521,38.8763771,-77.0158431,4630298927,M Street Southwest
38.8763733,-77.0181294,4630298925,38.8763721,-77.0175721,49777521,M Street Southwest
38.8763746,-77.0187112,2575242977,38.8763733,-77.0181294,4630298925,M Street Southwest
38.876375,-77.0197219,655662486,38.8763746,-77.0187112,2575242977,M Street Southwest
38.8763769,-77.0198734,655662485,38.876375,-77.0197219,655662486,M Street Southwest
38.8793855,-77.0129177,3668524556,38.8801317,-77.0126483,49790351,Delaware Avenue Southwest
38.879287,-77.0129532,49790353,38.8793855,-77.0129177,3668524556,Delaware Avenue Southwest
38.8792001,-77.0129846,3668524560,38.879287,-77.0129532,49790353,Delaware Avenue Southwest
38.8783894,-77.0132772,49752841,38.8792001,-77.0129846,3668524560,Delaware Avenue Southwest
38.8774969,-77.0135993,49769243,38.8783894,-77.0132772,49752841,Delaware Avenue Southwest
38.8767808,-77.0138578,3006702238,38.8774969,-77.0135993,49769243,Delaware Avenue Southwest
38.87671,-77.013841,3006713652,38.8767808,-77.0138578,3006702238,Delaware Avenue Southwest
38.8766564,-77.0138209,3006713662,38.87671,-77.013841,3006713652,Delaware Avenue Southwest
38.8766139,-77.0137981,3006713643,38.8766564,-77.0138209,3006713662,Delaware Avenue Southwest
38.8765474,-77.0137914,3006713647,38.8766139,-77.0137981,3006713643,Delaware Avenue Southwest
38.8763959,-77.0138956,655662484,38.8765474,-77.0137914,3006713647,Delaware Avenue Southwest
38.8793855,-77.0129177,3668524556,38.8801317,-77.0126483,49790351,Delaware Avenue Southwest
38.879287,-77.0129532,49790353,38.8793855,-77.0129177,3668524556,Delaware Avenue Southwest
38.8792001,-77.0129846,3668524560,38.879287,-77.0129532,49790353,Delaware Avenue Southwest
38.8783894,-77.0132772,49752841,38.8792001,-77.0129846,3668524560,Delaware Avenue Southwest
38.8774969,-77.0135993,49769243,38.8783894,-77.0132772,49752841,Delaware Avenue Southwest
38.8767808,-77.0138578,3006702238,38.8774969,-77.0135993,49769243,Delaware Avenue Southwest
38.8766729,-77.0139205,49790360,38.8767808,-77.0138578,3006702238,Delaware Avenue Southwest
38.8766265,-77.0139456,3006713644,38.8766729,-77.0139205,49790360,Delaware Avenue Southwest
38.8765972,-77.013959,3006713650,38.8766265,-77.0139456,3006713644,Delaware Avenue Southwest
38.8765666,-77.0139818,3006713649,38.8765972,-77.013959,3006713650,Delaware Avenue Southwest
38.8765472,-77.014006,3006713664,38.8765666,-77.0139818,3006713649,Delaware Avenue Southwest
38.8765473,-77.0138892,527744159,38.8765472,-77.014006,3006713664,M Street Southwest
38.8765474,-77.0137914,3006713647,38.8765473,-77.0138892,527744159,M Street Southwest
38.8763959,-77.0138956,655662484,38.8765474,-77.0137914,3006713647,Delaware Avenue Southwest
38.873452,-77.013324,49790385,38.873415,-77.013179,49790386,Delaware Avenue Southwest
38.873664,-77.014116,49790384,38.873452,-77.013324,49790385,Delaware Avenue Southwest
38.873682,-77.014166,49790383,38.873664,-77.014116,49790384,Delaware Avenue Southwest
38.873704,-77.014213,49790382,38.873682,-77.014166,49790383,Delaware Avenue Southwest
38.873729,-77.014256,49790381,38.873704,-77.014213,49790382,Delaware Avenue Southwest
38.873759,-77.014296,49790380,38.873729,-77.014256,49790381,Delaware Avenue Southwest
38.873791,-77.014331,49790379,38.873759,-77.014296,49790380,Delaware Avenue Southwest
38.873827,-77.014361,49790378,38.873791,-77.014331,49790379,Delaware Avenue Southwest
38.873864,-77.014387,49790377,38.873827,-77.014361,49790378,Delaware Avenue Southwest
38.873904,-77.014406,49790376,38.873864,-77.014387,49790377,Delaware Avenue Southwest
38.873945,-77.01442,49790375,38.873904,-77.014406,49790376,Delaware Avenue Southwest
38.873987,-77.014429,49790374,38.873945,-77.01442,49790375,Delaware Avenue Southwest
38.874157,-77.014436,49790373,38.873987,-77.014429,49790374,Delaware Avenue Southwest
38.874327,-77.01444,49790372,38.874157,-77.014436,49790373,Delaware Avenue Southwest
38.874497,-77.01444,49790371,38.874327,-77.01444,49790372,Delaware Avenue Southwest
38.8746555,-77.0144363,49790370,38.874497,-77.01444,49790371,Delaware Avenue Southwest
38.874752,-77.014435,49790369,38.8746555,-77.0144363,49790370,Delaware Avenue Southwest
38.874836,-77.014431,49790368,38.874752,-77.014435,49790369,Delaware Avenue Southwest
38.875719,-77.0141191,3467937664,38.874836,-77.014431,49790368,Delaware Avenue Southwest
38.876274,-77.013923,49790363,38.875719,-77.0141191,3467937664,Delaware Avenue Southwest
38.8763959,-77.0138956,655662484,38.876274,-77.013923,49790363,Delaware Avenue Southwest
38.8749445,-77.0038014,49740471,38.8749539,-77.003661,49740477,N Street Southeast
38.8749254,-77.0038657,49740470,38.8749445,-77.0038014,49740471,N Street Southeast
38.8748942,-77.0039152,49740468,38.8749254,-77.0038657,49740470,N Street Southeast
38.8748567,-77.0039457,49740466,38.8748942,-77.0039152,49740468,N Street Southeast
38.8748155,-77.0039597,49740464,38.8748567,-77.0039457,49740466,N Street Southeast
38.8747502,-77.0039683,49740462,38.8748155,-77.0039597,49740464,N Street Southeast
38.874699,-77.0039872,49740460,38.8747502,-77.0039683,49740462,N Street Southeast
38.874669,-77.0040157,49740458,38.874699,-77.0039872,49740460,N Street Southeast
38.874648,-77.0040622,4935980585,38.874669,-77.0040157,49740458,N Street Southeast
38.8746395,-77.004112,49740456,38.874648,-77.0040622,4935980585,N Street Southeast
38.8746379,-77.004642,4935980591,38.8746395,-77.004112,49740456,N Street Southeast
38.8746375,-77.0047706,3415159798,38.8746379,-77.004642,4935980591,N Street Southeast
38.8746341,-77.0058948,49740448,38.8746375,-77.0047706,3415159798,N Street Southeast
38.8746343,-77.0060185,4337488588,38.8746341,-77.0058948,49740448,N Street Southeast
38.8746357,-77.0067077,3712635505,38.8746343,-77.0060185,4337488588,N Street Southeast
38.8746372,-77.007465,49740442,38.8746357,-77.0067077,3712635505,N Street Southeast
38.8746382,-77.008217,49740439,38.8746372,-77.007465,49740442,N Street Southeast
38.8746392,-77.0089579,641939669,38.8746382,-77.008217,49740439,N Street Southeast
38.8746393,-77.0090382,641939912,38.8746392,-77.0089579,641939669,N Street Southeast
38.8746235,-77.009173,641939501,38.8746393,-77.0090382,641939912,N Street Southwest
38.8746276,-77.0099049,49747079,38.8746235,-77.009173,641939501,N Street Southwest
38.8746317,-77.010656,49747084,38.8746276,-77.0099049,49747079,N Street Southwest
38.8746349,-77.0110335,49727352,38.8746317,-77.010656,49747084,N Street Southwest
38.874639,-77.011401,49747089,38.8746349,-77.0110335,49727352,N Street Southwest
38.874639,-77.012058,49747092,38.874639,-77.011401,49747089,N Street Southwest
38.8746504,-77.0121787,49747094,38.874639,-77.012058,49747092,N Street Southwest
38.874657,-77.012243,49747095,38.8746504,-77.0121787,49747094,N Street Southwest
38.874656,-77.012411,49747096,38.874657,-77.012243,49747095,N Street Southwest
38.874653,-77.012515,49747098,38.874656,-77.012411,49747096,N Street Southwest
38.874648,-77.01254,49747100,38.874653,-77.012515,49747098,N Street Southwest
38.87464,-77.012565,49747102,38.874648,-77.01254,49747100,N Street Southwest
38.874631,-77.012588,49747104,38.87464,-77.012565,49747102,N Street Southwest
38.874589,-77.012651,49747106,38.874631,-77.012588,49747104,N Street Southwest
38.874559,-77.012678,49747107,38.874589,-77.012651,49747106,N Street Southwest
38.87454,-77.012689,49896198,38.874559,-77.012678,49747107,Canal Street Southwest
38.874235,-77.01283,49896201,38.87454,-77.012689,49896198,Canal Street Southwest
38.873763,-77.013028,49896203,38.874235,-77.01283,49896201,Canal Street Southwest
38.873415,-77.013179,49790386,38.873763,-77.013028,49896203,Canal Street Southwest
38.883234,-77.006597,49810284,38.8832935,-77.0066184,642486350,New Jersey Avenue Southeast
38.883139,-77.006562,49873171,38.883234,-77.006597,49810284,New Jersey Avenue Southeast
38.882606,-77.006371,49744562,38.883139,-77.006562,49873171,New Jersey Avenue Southeast
38.8818134,-77.0060849,3710987265,38.882606,-77.006371,49744562,New Jersey Avenue Southeast
38.8816063,-77.0060101,642395106,38.8818134,-77.0060849,3710987265,New Jersey Avenue Southeast
38.8809437,-77.0057709,642395113,38.8816063,-77.0060101,642395106,New Jersey Avenue Southeast
38.8804967,-77.0056105,3637842788,38.8809437,-77.0057709,642395113,New Jersey Avenue Southeast
38.879292,-77.005178,49826533,38.8804967,-77.0056105,3637842788,New Jersey Avenue Southeast
38.878977,-77.005063,49873185,38.879292,-77.005178,49826533,New Jersey Avenue Southeast
38.87867,-77.004959,49873188,38.878977,-77.005063,49873185,New Jersey Avenue Southeast
38.8784049,-77.004859,49747467,38.87867,-77.004959,49873188,New Jersey Avenue Southeast
38.8775297,-77.004539,49764877,38.8784049,-77.004859,49747467,New Jersey Avenue Southeast
38.8765416,-77.0041778,655662508,38.8775297,-77.004539,49764877,New Jersey Avenue Southeast
38.8764389,-77.0041402,719679970,38.8765416,-77.0041778,655662508,New Jersey Avenue Southeast
38.875392,-77.0037728,2906363140,38.8764389,-77.0041402,719679970,New Jersey Avenue Southeast
38.8749539,-77.003661,49740477,38.875392,-77.0037728,2906363140,New Jersey Avenue Southeast
38.8832578,-77.0067854,642486392,38.8832935,-77.0066184,642486350,North Carolina Avenue Southeast
38.8832351,-77.0068602,642486244,38.8832578,-77.0067854,642486392,North Carolina Avenue Southeast
38.883234,-77.007432,49810282,38.8832351,-77.0068602,642486244,E Street Southeast
38.8832266,-77.0080513,49810280,38.883234,-77.007432,49810282,E Street Southeast
38.8832141,-77.0083919,49810278,38.8832266,-77.0080513,49810280,E Street Southeast
38.8832039,-77.0089954,641965070,38.8832141,-77.0083919,49810278,E Street Southeast
38.8832007,-77.0091295,641965013,38.8832039,-77.0089954,641965070,E Street Southwest
38.8827114,-77.0091548,641965489,38.8823149,-77.0091571,641965269,South Capitol Street Southwest
38.8828089,-77.0091553,3000712307,38.8827114,-77.0091548,641965489,South Capitol Street Southwest
38.8829238,-77.0091559,3000719034,38.8828089,-77.0091553,3000712307,South Capitol Street Southwest
38.8831051,-77.0091568,3000712312,38.8829238,-77.0091559,3000719034,South Capitol Street Southwest
38.8832007,-77.0091295,641965013,38.8831051,-77.0091568,3000712312,South Capitol Street Southwest
38.8822832,-77.0089906,641965271,38.8823149,-77.0091571,641965269,Virginia Avenue Southeast
38.8817973,-77.0072426,49750094,38.8822832,-77.0089906,641965271,Virginia Avenue Southeast
38.8816858,-77.0068615,2920695178,38.8817973,-77.0072426,49750094,Virginia Avenue Southeast
38.881616,-77.006615,49750096,38.8816858,-77.0068615,2920695178,Virginia Avenue Southeast
38.8813814,-77.0057762,2594760966,38.881616,-77.006615,49750096,Virginia Avenue Southeast
38.881322,-77.005564,49750101,38.8813814,-77.0057762,2594760966,Virginia Avenue Southeast
38.881261,-77.005332,49750103,38.881322,-77.005564,49750101,Virginia Avenue Southeast
38.881141,-77.004916,49750105,38.881261,-77.005332,49750103,Virginia Avenue Southeast
38.8808024,-77.0037445,642396009,38.881141,-77.004916,49750105,Virginia Avenue Southeast
38.8807533,-77.0036253,3710987262,38.8808024,-77.0037445,642396009,Virginia Avenue Southeast
38.8807148,-77.0035595,49750112,38.8807533,-77.0036253,3710987262,Virginia Avenue Southeast
38.8806743,-77.003513,3710987261,38.8807148,-77.0035595,49750112,Virginia Avenue Southeast
38.8806374,-77.0034927,3710987260,38.8806743,-77.003513,3710987261,Virginia Avenue Southeast
38.8805788,-77.0034833,49750113,38.8806374,-77.0034927,3710987260,Virginia Avenue Southeast
38.8805578,-77.0033763,642395372,38.8805788,-77.0034833,49750113,Virginia Avenue Southeast
38.8805078,-77.0031744,49750117,38.8805578,-77.0033763,642395372,Virginia Avenue Southeast
38.8802338,-77.0021742,3710987259,38.8805078,-77.0031744,49750117,Virginia Avenue Southeast
38.8801953,-77.002046,49750121,38.8802338,-77.0021742,3710987259,Virginia Avenue Southeast
38.8801601,-77.0019333,3710987258,38.8801953,-77.002046,49750121,Virginia Avenue Southeast
38.8799272,-77.0010751,3710987257,38.8801601,-77.0019333,3710987258,Virginia Avenue Southeast
38.8798796,-77.0009243,3710987256,38.8799272,-77.0010751,3710987257,Virginia Avenue Southeast
38.879825,-77.0007759,3710987255,38.8798796,-77.0009243,3710987256,Virginia Avenue Southeast
38.879741,-77.000576,49750127,38.879825,-77.0007759,3710987255,Virginia Avenue Southeast
38.879689,-77.000458,49750129,38.879741,-77.000576,49750127,Virginia Avenue Southeast
38.879559,-77.000157,49750130,38.879689,-77.000458,49750129,Virginia Avenue Southeast
38.879548,-77.000129,49750133,38.879559,-77.000157,49750130,Virginia Avenue Southeast
38.879487,-76.999985,49750135,38.879548,-77.000129,49750133,Virginia Avenue Southeast
38.8793471,-76.9996802,642395682,38.879487,-76.999985,49750135,Virginia Avenue Southeast
38.8792886,-76.9995086,642395685,38.8793471,-76.9996802,642395682,Virginia Avenue Southeast
38.8792469,-76.9993101,642395689,38.8792886,-76.9995086,642395685,Virginia Avenue Southeast
38.8792385,-76.9989668,642395691,38.8792469,-76.9993101,642395689,Virginia Avenue Southeast
38.8792176,-76.9987361,642395694,38.8792385,-76.9989668,642395691,Virginia Avenue Southeast
38.8791633,-76.9984035,642395708,38.8792176,-76.9987361,642395694,Virginia Avenue Southeast
38.8787051,-76.9967106,4630210252,38.8791633,-76.9984035,642395708,Virginia Avenue Southeast
38.878564,-76.996189,49750161,38.8787051,-76.9967106,4630210252,Virginia Avenue Southeast
38.878492,-76.995939,49750163,38.878564,-76.996189,49750161,Virginia Avenue Southeast
38.878408,-76.99567,49729119,38.878492,-76.995939,49750163,Virginia Avenue Southeast
38.87835,-76.995482,49750167,38.878408,-76.99567,49729119,Virginia Avenue Southeast
38.878216,-76.994974,49750169,38.87835,-76.995482,49750167,Virginia Avenue Southeast
38.8779453,-76.993959,4643980507,38.878216,-76.994974,49750169,Virginia Avenue Southeast
38.877914,-76.9938383,4643980506,38.8779453,-76.993959,4643980507,Virginia Avenue Southeast
38.8778729,-76.9937687,642364796,38.877914,-76.9938383,4643980506,Virginia Avenue Southeast
38.8842729,-77.0034417,2934346269,38.8842731,-77.0035193,2934346270,D Street Southeast
38.8842085,-77.0034402,30066940,38.8842729,-77.0034417,2934346269,
38.8837705,-77.002785,292080595,38.8842085,-77.0034402,30066940,
38.8833246,-77.0021464,30066942,38.8837705,-77.002785,292080595,
38.8832332,-77.0020376,2748976058,38.8833246,-77.0021464,30066942,
38.883053,-77.002033,49756913,38.8832332,-77.0020376,2748976058,3rd Street Southeast
38.8827305,-77.0020334,2622455813,38.883053,-77.002033,49756913,3rd Street Southeast
38.8824545,-77.0020362,3710987269,38.8827305,-77.0020334,2622455813,3rd Street Southeast
